
order_id,order_date,supplier_id,supplier_name,country,material,price_unit,price_per_unit,quantity,total_price,delivery_time_days,on_time_delivery_rate,defect_pct
ORD002941,2023-09-22,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14413.1,441,6356175.46,40,0.879,0.0242
ORD002942,2023-01-19,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14614.04,784,11457408.04,12,0.963,0.0529
ORD002943,2024-09-22,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14578.51,330,4810909.43,41,0.866,0.0645
ORD002944,2024-01-11,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14582.78,549,8005945.68,20,0.884,0.0779
ORD002945,2023-02-13,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14436.6,705,10177804.76,31,0.886,0.0698
ORD002946,2025-08-13,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14348.98,417,5983526.57,47,0.86,0.1281
ORD002947,2025-09-11,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14233.43,535,7614883.16,39,0.931,0.1285
ORD002948,2025-03-23,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14022.92,669,9381330.75,45,0.89,0.0287
ORD002949,2025-05-23,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14090.5,572,8059768.0,32,0.94,0.0454
ORD002950,2025-03-14,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14000.0,259,3626000.0,34,0.843,0.1313
ORD002951,2024-06-16,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14000.0,667,9338000.0,21,0.893,0.0914
ORD002952,2023-12-01,SUP031,United Enterprises,Germany,Nickel,USD_per_ton,14030.0,391,5485728.97,11,0.907,0.0749
ORD002953,2025-04-09,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2647.53,761,2014767.44,49,0.814,0.0108
ORD002954,2023-07-07,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2645.58,407,1076751.81,14,0.848,0.1241
ORD002955,2024-09-17,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2676.16,384,1027645.47,48,0.908,0.037
ORD002956,2024-01-27,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2700.6,601,1623058.29,12,0.974,0.089
ORD002957,2025-02-06,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2719.33,376,1022466.64,14,0.992,0.126
ORD002958,2024-05-16,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2730.79,489,1335354.62,33,0.881,0.1385
ORD002959,2025-02-27,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2699.05,643,1735487.0,37,0.91,0.0343
ORD002960,2023-03-03,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2705.35,592,1601567.6,25,0.972,0.0828
ORD002961,2024-02-18,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2722.51,685,1864918.32,39,0.821,0.0812
ORD002962,2024-03-24,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2744.56,629,1726325.87,9,0.996,0.1192
ORD002963,2025-02-28,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2777.89,723,2008413.84,8,0.91,0.0247
ORD002964,2025-03-15,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2797.73,475,1328923.62,16,0.896,0.1257
ORD002965,2024-10-10,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2800.0,550,1540000.0,42,0.96,0.1342
ORD002966,2025-02-28,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2800.0,259,725200.0,33,0.919,0.0714
ORD002967,2024-05-27,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2792.29,59,164745.32,33,0.92,0.0839
ORD002968,2023-08-07,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2800.0,269,753200.0,25,0.869,0.0558
ORD002969,2023-08-13,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2763.15,396,1094208.18,30,0.887,0.0655
ORD002970,2023-05-03,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2769.2,283,783683.86,11,0.951,0.0492
ORD002971,2025-01-28,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2746.58,1040,2856446.75,32,0.971,0.0393
ORD002972,2024-01-11,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2772.02,379,1050595.87,31,0.872,0.0209
ORD002973,2024-03-11,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2758.54,283,780667.43,17,0.806,0.1337
ORD002974,2023-09-13,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2715.02,607,1648017.73,21,0.965,0.1086
ORD002975,2025-06-05,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2741.96,261,715652.32,36,1.0,0.1288
ORD002976,2023-03-30,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2752.12,808,2223714.83,22,0.889,0.0946
ORD002977,2024-03-27,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2750.98,436,1199427.32,28,0.838,0.1205
ORD002978,2025-05-27,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2766.95,383,1059741.96,39,0.977,0.0928
ORD002979,2025-03-19,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2791.72,751,2096584.44,20,0.926,0.0702
ORD002980,2025-02-10,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2779.11,622,1728605.45,43,0.98,0.0842
ORD002981,2023-03-28,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2774.37,595,1650751.48,21,0.982,0.0401
ORD002982,2024-10-21,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2791.14,416,1161116.25,37,0.981,0.0184
ORD002983,2023-08-17,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2800.0,586,1640800.0,49,0.956,0.0656
ORD002984,2023-12-25,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2800.0,497,1391600.0,22,0.894,0.1398
ORD002985,2024-12-04,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2793.1,410,1145170.17,34,0.826,0.0985
ORD002986,2023-07-06,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2760.91,484,1336278.53,30,0.895,0.0452
ORD002987,2025-06-29,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2736.88,246,673271.55,45,0.901,0.001
ORD002988,2023-11-09,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2752.0,484,1331966.74,43,0.886,0.0891
ORD002989,2024-04-13,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2725.25,213,580478.18,49,0.874,0.0765
ORD002990,2024-09-13,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2724.1,694,1890527.46,49,0.851,0.1023
ORD002991,2023-11-27,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2702.46,467,1262050.83,14,0.891,0.1115
ORD002992,2024-09-29,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2691.0,312,839592.4,13,0.912,0.0731
ORD002993,2023-10-18,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2717.06,833,2263309.39,35,0.99,0.0379
ORD002994,2025-06-21,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2683.93,340,912537.84,31,0.813,0.0831
ORD002995,2024-06-08,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2636.35,273,719723.07,32,0.909,0.1499
ORD002996,2023-11-20,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2666.69,387,1032009.52,28,0.981,0.0579
ORD002997,2023-11-08,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2684.77,546,1465884.0,17,0.822,0.0436
ORD002998,2023-06-03,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2655.86,441,1171233.83,6,0.915,0.0279
ORD002999,2023-09-10,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2673.94,276,738006.39,23,0.865,0.1424
ORD003000,2023-05-29,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2642.44,643,1699090.31,46,0.803,0.0414
ORD003001,2024-07-01,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2665.27,317,844889.11,48,0.944,0.0513
ORD003002,2023-12-15,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2624.64,513,1346438.36,25,0.919,0.0369
ORD003003,2025-07-21,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2622.93,724,1899002.23,18,0.933,0.0271
ORD003004,2024-08-04,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2631.29,72,189452.74,7,0.928,0.0362
ORD003005,2023-02-18,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2664.81,379,1009962.41,9,0.826,0.1084
ORD003006,2024-04-30,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2681.77,566,1517883.88,19,0.81,0.0572
ORD003007,2023-11-30,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2673.03,654,1748161.09,18,0.929,0.0697
ORD003008,2023-06-14,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2676.3,495,1324768.52,8,0.869,0.0318
ORD003009,2024-06-27,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2729.73,689,1880785.73,44,0.813,0.0568
ORD003010,2024-03-28,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2714.51,593,1609703.25,31,0.967,0.0576
ORD003011,2025-08-16,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2718.04,610,1658005.27,7,0.907,0.0122
ORD003012,2025-02-04,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2704.13,282,762563.37,42,0.973,0.1394
ORD003013,2023-10-03,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2670.95,494,1319448.7,47,0.9,0.0399
ORD003014,2025-03-19,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2646.23,550,1455428.74,28,0.831,0.1266
ORD003015,2025-03-06,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2669.4,536,1430796.23,44,0.955,0.0829
ORD003016,2024-01-17,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2655.95,417,1107530.73,44,0.93,0.1115
ORD003017,2023-03-05,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2635.02,357,940702.19,30,0.855,0.1102
ORD003018,2023-12-22,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2680.51,265,710334.53,43,0.912,0.0776
ORD003019,2024-06-06,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2677.39,303,811250.14,25,0.883,0.0029
ORD003020,2024-12-23,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2695.5,449,1210280.52,32,0.951,0.0328
ORD003021,2025-02-03,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2685.14,597,1603029.25,22,0.813,0.056
ORD003022,2024-10-22,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2655.2,540,1433807.75,28,0.945,0.1298
ORD003023,2025-03-11,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2651.33,289,766233.21,17,0.856,0.013
ORD003024,2024-08-08,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2698.19,449,1211486.38,25,0.982,0.005
ORD003025,2025-01-23,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2651.54,502,1331071.54,9,0.885,0.0537
ORD003026,2025-08-20,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2676.23,345,923298.31,16,0.85,0.0667
ORD003027,2023-03-01,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2696.46,640,1725732.92,28,0.91,0.0913
ORD003028,2024-12-31,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2677.09,535,1432244.02,9,0.861,0.1304
ORD003029,2025-02-01,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2690.41,663,1783743.64,11,0.98,0.1485
ORD003030,2023-05-25,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2696.27,608,1639334.11,19,0.8,0.0837
ORD003031,2025-08-17,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2699.2,480,1295616.86,15,0.999,0.0002
ORD003032,2025-05-01,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2717.39,716,1945653.23,35,0.832,0.0808
ORD003033,2023-12-23,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2745.85,548,1504724.63,29,0.958,0.1364
ORD003034,2023-04-05,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2699.2,300,809758.68,38,0.895,0.0086
ORD003035,2025-08-04,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2676.69,299,800329.66,27,0.926,0.1336
ORD003036,2024-08-19,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2671.34,610,1629517.63,43,0.989,0.1168
ORD003037,2023-09-23,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2681.81,416,1115632.8,40,0.94,0.0841
ORD003038,2024-06-28,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2670.56,433,1156352.08,16,0.85,0.1435
ORD003039,2024-04-18,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2660.1,941,2503156.37,18,0.942,0.0143
ORD003040,2023-01-07,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2647.97,331,876478.24,46,0.938,0.0754
ORD003041,2024-08-14,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2627.73,486,1277077.48,47,0.907,0.0886
ORD003042,2024-12-09,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2624.76,589,1545985.63,32,0.966,0.1371
ORD003043,2025-01-31,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2635.42,247,650949.71,6,0.887,0.0376
ORD003044,2024-05-03,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2664.79,443,1180499.96,44,0.871,0.1097
ORD003045,2025-01-24,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2722.71,817,2224453.59,18,0.984,0.001
ORD003046,2025-05-04,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2738.58,731,2001899.15,33,0.925,0.1468
ORD003047,2025-06-23,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2732.17,394,1076473.46,49,0.983,0.0697
ORD003048,2024-11-19,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2754.81,839,2311286.28,44,0.959,0.002
ORD003049,2023-03-29,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2754.32,565,1556190.83,8,0.966,0.1197
ORD003050,2023-12-11,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2713.87,750,2035401.31,36,0.902,0.0812
ORD003051,2024-02-25,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2695.96,529,1426161.33,19,0.983,0.115
ORD003052,2025-04-10,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2693.41,637,1715703.11,23,0.818,0.0241
ORD003053,2024-02-07,SUP032,Advanced Materials,Australia,Aluminum,USD_per_ton,2689.6,778,2092509.98,20,0.885,0.0552
ORD003054,2024-04-29,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2473.49,444,1098228.68,26,0.88,0.0296
ORD003055,2023-12-20,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2462.88,50,123144.03,39,0.868,0.093
ORD003056,2025-09-16,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2483.76,404,1003440.46,24,0.867,0.0438
ORD003057,2024-10-04,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2465.79,509,1255088.21,12,0.93,0.131
ORD003058,2025-01-20,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2486.5,960,2387044.79,7,0.939,0.1149
ORD003059,2023-07-30,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2492.29,997,2484815.94,32,0.867,0.1081
ORD003060,2024-04-17,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2471.48,643,1589161.14,43,0.845,0.0031
ORD003061,2025-04-15,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2471.05,338,835216.48,21,1.0,0.0685
ORD003062,2023-02-06,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2460.71,867,2133435.3,38,0.986,0.0704
ORD003063,2023-06-05,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2455.81,386,947942.19,28,0.837,0.0063
ORD003064,2025-07-16,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2505.68,600,1503408.33,11,0.825,0.0401
ORD003065,2024-05-09,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2518.24,179,450764.85,6,0.894,0.1401
ORD003066,2023-08-30,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2488.95,478,1189720.24,44,0.869,0.0374
ORD003067,2023-04-01,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2506.83,824,2065631.23,8,0.849,0.0458
ORD003068,2025-07-08,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2526.0,299,755274.02,15,0.918,0.1253
ORD003069,2024-03-28,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2523.58,360,908487.05,38,0.943,0.0946
ORD003070,2024-05-05,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2484.1,903,2243145.27,48,1.0,0.0867
ORD003071,2024-10-14,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2517.7,227,571518.51,47,0.961,0.0285
ORD003072,2025-04-22,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2513.0,582,1462564.75,35,0.916,0.032
ORD003073,2023-11-25,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2506.33,311,779469.33,45,0.953,0.1147
ORD003074,2023-08-07,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2522.86,967,2439607.6,20,0.901,0.1274
ORD003075,2023-12-31,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2513.69,515,1294548.27,36,0.979,0.1282
ORD003076,2023-01-10,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2537.16,569,1443641.81,28,0.98,0.043
ORD003077,2024-06-16,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2541.99,583,1481980.14,17,0.9,0.1113
ORD003078,2024-10-20,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2535.21,782,1982534.5,49,0.847,0.1217
ORD003079,2023-12-28,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2561.8,707,1811195.55,19,0.964,0.0161
ORD003080,2023-09-16,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2577.06,773,1992070.43,49,0.822,0.077
ORD003081,2023-01-02,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2539.44,690,1752211.55,45,0.989,0.037
ORD003082,2024-10-21,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2541.73,467,1186989.18,21,0.854,0.0265
ORD003083,2023-02-14,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2565.85,683,1752477.74,22,0.848,0.0065
ORD003084,2025-03-18,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2586.63,868,2245191.01,34,0.812,0.0159
ORD003085,2023-05-27,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2535.55,462,1171424.09,49,0.844,0.0775
ORD003086,2023-05-13,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2536.12,474,1202118.78,9,0.82,0.1489
ORD003087,2023-04-01,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2538.55,702,1782065.19,23,0.989,0.0436
ORD003088,2024-06-10,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2496.84,348,868901.65,48,0.919,0.0089
ORD003089,2023-11-12,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2469.94,687,1696847.48,12,0.966,0.0314
ORD003090,2023-12-31,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2466.4,575,1418177.7,27,0.931,0.1083
ORD003091,2023-08-15,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2477.91,539,1335592.19,15,0.946,0.0204
ORD003092,2025-08-14,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2484.9,592,1471059.96,16,0.996,0.132
ORD003093,2024-04-20,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2542.43,689,1751734.39,12,0.857,0.0102
ORD003094,2025-06-26,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2536.06,619,1569818.63,37,0.854,0.1272
ORD003095,2025-05-01,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2527.18,582,1470817.12,21,0.826,0.0081
ORD003096,2025-04-30,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2531.66,423,1070891.03,36,0.838,0.0898
ORD003097,2025-05-20,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2569.03,582,1495176.99,16,0.81,0.1174
ORD003098,2023-03-15,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2588.82,405,1048473.25,30,0.979,0.026
ORD003099,2025-07-20,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2640.44,702,1853590.81,25,0.844,0.0159
ORD003100,2023-10-25,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2639.57,407,1074305.11,47,0.978,0.0318
ORD003101,2023-07-21,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2632.98,607,1598217.93,19,0.944,0.1029
ORD003102,2024-09-23,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2657.05,373,991080.03,28,0.994,0.0117
ORD003103,2025-01-15,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2663.76,557,1483715.71,15,0.919,0.0261
ORD003104,2025-08-01,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2654.8,645,1712344.16,33,0.82,0.1444
ORD003105,2024-06-03,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2620.05,585,1532728.65,45,0.954,0.103
ORD003106,2024-02-06,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2617.97,108,282741.12,25,0.939,0.1487
ORD003107,2025-05-25,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2587.96,424,1097294.9,12,0.859,0.1177
ORD003108,2024-04-11,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2576.56,554,1427413.47,37,0.81,0.142
ORD003109,2023-07-08,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2604.7,386,1005414.69,41,0.817,0.0745
ORD003110,2023-10-01,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2582.42,178,459670.52,16,0.836,0.0702
ORD003111,2024-11-26,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2522.33,326,822279.35,27,0.837,0.0737
ORD003112,2025-08-08,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2463.79,750,1847841.39,32,0.847,0.0941
ORD003113,2024-11-08,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2450.97,618,1514700.79,30,0.907,0.0118
ORD003114,2023-06-26,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2423.55,555,1345072.24,44,0.949,0.0519
ORD003115,2024-07-18,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2442.96,710,1734499.8,45,0.893,0.0501
ORD003116,2024-03-08,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2446.2,574,1404116.12,10,0.901,0.1116
ORD003117,2025-05-10,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2400.8,736,1766987.57,27,0.844,0.0227
ORD003118,2025-02-03,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2421.39,798,1932272.13,39,0.961,0.115
ORD003119,2023-01-29,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2394.55,274,656106.28,48,0.909,0.1108
ORD003120,2023-01-04,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2387.72,426,1017170.56,24,0.806,0.0768
ORD003121,2025-07-15,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2394.24,497,1189938.47,46,0.97,0.0234
ORD003122,2025-09-12,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2404.53,540,1298445.34,29,0.827,0.1093
ORD003123,2024-01-22,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2372.42,316,749683.39,43,0.822,0.0466
ORD003124,2024-06-20,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2353.6,724,1704008.78,18,0.99,0.0725
ORD003125,2024-11-23,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2362.27,594,1403186.36,5,0.801,0.0838
ORD003126,2024-03-25,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2332.02,707,1648741.13,23,0.976,0.035
ORD003127,2024-08-10,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2340.09,601,1406393.51,22,0.881,0.041
ORD003128,2024-05-07,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2340.79,532,1245299.57,18,0.982,0.0315
ORD003129,2024-03-12,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2362.04,642,1516428.59,33,0.857,0.1
ORD003130,2024-01-31,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2361.14,614,1449742.2,26,0.967,0.0638
ORD003131,2025-09-14,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2356.3,774,1823778.19,30,0.836,0.0439
ORD003132,2025-04-30,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2378.58,927,2204941.17,48,0.882,0.0538
ORD003133,2024-07-14,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2369.0,528,1250829.72,6,0.93,0.0725
ORD003134,2025-01-13,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2377.96,568,1350682.68,41,0.995,0.1405
ORD003135,2023-09-04,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2371.86,147,348663.77,45,0.847,0.1131
ORD003136,2023-04-26,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2347.82,685,1608258.79,9,0.889,0.1323
ORD003137,2024-04-21,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2328.32,522,1215384.91,12,0.83,0.1479
ORD003138,2025-02-02,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2331.05,361,841510.06,31,0.832,0.1072
ORD003139,2025-05-23,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2326.67,811,1886930.27,18,0.922,0.1278
ORD003140,2025-01-30,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2349.23,422,991373.25,32,0.861,0.0135
ORD003141,2024-03-29,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2378.4,699,1662501.76,28,0.86,0.1031
ORD003142,2024-07-31,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2390.59,219,523539.23,46,0.866,0.1192
ORD003143,2024-04-10,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2383.58,537,1279983.26,16,0.804,0.0198
ORD003144,2024-01-21,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2361.53,576,1360244.02,33,0.808,0.0187
ORD003145,2025-03-16,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2378.12,315,749107.71,7,0.998,0.0337
ORD003146,2023-03-12,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2344.79,856,2007136.92,11,0.924,0.1216
ORD003147,2023-09-04,SUP033,Aurora Partners,USA,Aluminum,USD_per_ton,2317.62,566,1311773.4,38,0.996,0.0673
